CNPJ;ESTABELECIMENTO COMERCIAL;NOTA;DATA DE EMISSÃO;VALOR;CRÉDITO;SITUAÇÃO DO CRÉDITO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62950;03/03/2017;R$ 2,89;R$ 0,01;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16060;03/03/2017;R$ 17,45;R$ 0,22;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);41938;03/03/2017;R$ 11,18;R$ 0,12;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);32953;03/03/2017;R$ 14,01;R$ 0,15;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);44150;03/03/2017;R$ 5,63;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);57719;03/03/2017;R$ 61,23;R$ 0,31;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16063;03/03/2017;R$ 11,51;R$ 0,14;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30906;03/03/2017;R$ 32,06;R$ 0,16;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);44225;03/03/2017;R$ 65,64;R$ 0,33;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);44355;03/03/2017;R$ 37,30;R$ 0,19;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30816;03/03/2017;R$ 28,39;R$ 0,14;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62924;03/03/2017;R$ 1,61;R$ 0,00;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);44236;03/03/2017;R$ 7,17;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62880;03/03/2017;R$ 20,88;R$ 0,10;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62881;03/03/2017;R$ 10,90;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25392;03/03/2017;R$ 25,82;R$ 0,13;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);44363;03/03/2017;R$ 8,47;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);29955;03/03/2017;R$ 8,60;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);44380;03/03/2017;R$ 21,81;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62814;03/03/2017;R$ 2,35;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62825;03/03/2017;R$ 4,99;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62815;03/03/2017;R$ 9,99;R$ 0,05;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);26081;03/03/2017;R$ 25,81;R$ 0,28;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25367;03/03/2017;R$ 45,75;R$ 0,23;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);3594;03/03/2017;R$ 10,74;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);44281;03/03/2017;R$ 18,82;R$ 0,09;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);3600;03/03/2017;R$ 30,07;R$ 0,15;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);24327;03/03/2017;R$ 24,58;R$ 0,12;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25366;03/03/2017;R$ 5,69;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25391;03/03/2017;R$ 22,03;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25359;03/03/2017;R$ 28,59;R$ 0,14;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31200;03/03/2017;R$ 42,16;R$ 0,21;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);33203;03/03/2017;R$ 37,35;R$ 0,41;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);29997;03/03/2017;R$ 38,73;R$ 0,42;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28103;03/03/2017;R$ 17,77;R$ 0,09;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);41919;03/03/2017;R$ 55,64;R$ 0,61;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16102;03/03/2017;R$ 2,92;R$ 0,03;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19350;03/03/2017;R$ 3,60;R$ 0,01;CALCULADO
00.946.057/0001-88;BARROSDIAS & CIA LTDA;30903;03/03/2017;R$ 25,00;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);29023;03/03/2017;R$ 10,76;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31268;03/03/2017;R$ 1,98;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);17454;03/03/2017;R$ 104,12;R$ 0,53;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31284;03/03/2017;R$ 10,11;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31227;03/03/2017;R$ 100,64;R$ 0,52;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25355;03/03/2017;R$ 169,30;R$ 0,87;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45913;03/03/2017;R$ 81,01;R$ 0,89;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62836;03/03/2017;R$ 5,63;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);17388;03/03/2017;R$ 51,73;R$ 0,26;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62736;03/03/2017;R$ 20,19;R$ 0,10;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62888;03/03/2017;R$ 8,02;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62860;03/03/2017;R$ 15,38;R$ 0,07;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);57747;03/03/2017;R$ 62,57;R$ 0,32;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);44177;03/03/2017;R$ 40,51;R$ 0,20;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62827;03/03/2017;R$ 19,38;R$ 0,10;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);32915;03/03/2017;R$ 45,67;R$ 0,50;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);32809;03/03/2017;R$ 24,02;R$ 0,26;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);17311;03/03/2017;R$ 37,56;R$ 0,19;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);24350;03/03/2017;R$ 242,27;R$ 1,25;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62828;03/03/2017;R$ 10,52;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28098;03/03/2017;R$ 18,47;R$ 0,09;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45885;03/03/2017;R$ 4,04;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31809;03/03/2017;R$ 1,63;R$ 0,00;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62917;03/03/2017;R$ 40,98;R$ 0,21;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);26031;03/03/2017;R$ 11,28;R$ 0,12;CALCULADO
72.314.990/0001-43;CLAUDINO RIZELLO EPP;1172;03/03/2017;R$ 491,50;R$ 2,14;CALCULADO
00.946.057/0001-88;BARROSDIAS & CIA LTDA;30822;03/03/2017;R$ 150,00;R$ 0,00;CALCULADO
07.873.454/0001-16;J G KOTSKO - EIRELI  ME;369;03/03/2017;R$ 18,50;R$ 0,00;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16064;03/03/2017;R$ 21,78;R$ 0,27;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38229;03/03/2017;R$ 6,27;R$ 0,00;NOTA NÃO PARTICIPANTE
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16024;03/03/2017;R$ 9,96;R$ 0,12;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31197;03/03/2017;R$ 77,81;R$ 0,40;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31245;03/03/2017;R$ 9,81;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28113;03/03/2017;R$ 19,97;R$ 0,10;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30880;03/03/2017;R$ 47,89;R$ 0,24;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);41869;03/03/2017;R$ 41,85;R$ 0,46;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45931;03/03/2017;R$ 44,71;R$ 0,49;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28172;03/03/2017;R$ 41,88;R$ 0,21;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);33018;03/03/2017;R$ 39,73;R$ 0,43;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62771;03/03/2017;R$ 4,21;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30794;03/03/2017;R$ 21,60;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);29985;03/03/2017;R$ 2,09;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62914;03/03/2017;R$ 3,49;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62830;03/03/2017;R$ 35,93;R$ 0,18;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);33284;03/03/2017;R$ 329,81;R$ 3,65;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);26080;03/03/2017;R$ 41,04;R$ 0,45;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45904;03/03/2017;R$ 10,74;R$ 0,11;CALCULADO
