CNPJ;ESTABELECIMENTO COMERCIAL;NOTA;DATA DE EMISSÃO;VALOR;CRÉDITO;SITUAÇÃO DO CRÉDITO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108129;01/03/2017;R$ 23,90;R$ 1,46;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);31866;01/03/2017;R$ 6,50;R$ 0,07;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15914;01/03/2017;R$ 19,15;R$ 0,24;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42164;01/03/2017;R$ 24,92;R$ 0,28;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108272;01/03/2017;R$ 33,90;R$ 2,07;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25028;01/03/2017;R$ 4,38;R$ 0,04;CALCULADO
15.622.427/0001-07;FETTUCCI COM. DE ALIM. LTDA;924;01/03/2017;R$ 19,90;R$ 0,00;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;58943;01/03/2017;R$ 5,26;R$ 0,00;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15840;01/03/2017;R$ 6,57;R$ 0,08;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108145;01/03/2017;R$ 8,90;R$ 0,54;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108254;01/03/2017;R$ 18,90;R$ 1,15;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108277;01/03/2017;R$ 49,30;R$ 3,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79887;01/03/2017;R$ 19,50;R$ 0,01;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;58981;01/03/2017;R$ 8,70;R$ 0,00;CALCULADO
81.210.825/0001-32;SVD SUPERMERCADO LTDA;19366;01/03/2017;R$ 3,65;R$ 0,00;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);24948;01/03/2017;R$ 12,25;R$ 0,06;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);38180;01/03/2017;R$ 37,03;R$ 0,47;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28089;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);17074;01/03/2017;R$ 23,34;R$ 0,12;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);31649;01/03/2017;R$ 28,89;R$ 0,36;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28076;01/03/2017;R$ 7,50;R$ 0,03;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);31588;01/03/2017;R$ 19,91;R$ 0,25;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28090;01/03/2017;R$ 3,00;R$ 0,01;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);31498;01/03/2017;R$ 18,99;R$ 0,24;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18870;01/03/2017;R$ 89,59;R$ 0,41;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18915;01/03/2017;R$ 18,00;R$ 0,08;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79981;01/03/2017;R$ 14,50;R$ 0,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79914;01/03/2017;R$ 41,00;R$ 0,03;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79955;01/03/2017;R$ 48,50;R$ 0,04;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15902;01/03/2017;R$ 21,80;R$ 0,27;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15893;01/03/2017;R$ 32,18;R$ 0,41;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15832;01/03/2017;R$ 20,64;R$ 0,26;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15878;01/03/2017;R$ 5,18;R$ 0,06;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79908;01/03/2017;R$ 5,00;R$ 0,00;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79957;01/03/2017;R$ 32,00;R$ 0,02;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15917;01/03/2017;R$ 5,90;R$ 0,07;CALCULADO
76.189.406/0018-74;CONDOR SUPER CENTER LTDA;120950;01/03/2017;R$ 32,75;R$ 0,00;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79943;01/03/2017;R$ 10,00;R$ 0,00;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15881;01/03/2017;R$ 4,89;R$ 0,06;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79976;01/03/2017;R$ 8,50;R$ 0,00;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79945;01/03/2017;R$ 27,50;R$ 0,02;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15833;01/03/2017;R$ 10,35;R$ 0,13;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15818;01/03/2017;R$ 39,59;R$ 0,50;CALCULADO
08.011.373/0011-41;****CALLFARMA**** 3225-2030;18118;01/03/2017;R$ 89,09;R$ 0,42;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18878;01/03/2017;R$ 65,92;R$ 0,30;CALCULADO
00.946.057/0001-88;BARROSDIAS & CIA LTDA;30642;01/03/2017;R$ 80,00;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30896;01/03/2017;R$ 2,80;R$ 0,03;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30924;01/03/2017;R$ 66,35;R$ 0,73;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);36438;01/03/2017;R$ 31,02;R$ 0,34;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15847;01/03/2017;R$ 24,94;R$ 0,31;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15861;01/03/2017;R$ 15,42;R$ 0,19;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15857;01/03/2017;R$ 51,93;R$ 0,66;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79904;01/03/2017;R$ 12,00;R$ 0,01;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13312;01/03/2017;R$ 8,50;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30865;01/03/2017;R$ 3,00;R$ 0,03;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15838;01/03/2017;R$ 17,41;R$ 0,22;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15897;01/03/2017;R$ 17,29;R$ 0,22;CALCULADO
19.314.389/0001-78;OJAIMI E OJAIMI COM. DE REF. LTDA;237;01/03/2017;R$ 25,54;R$ 0,00;CALCULADO
81.210.825/0001-32;SVD SUPERMERCADO LTDA;19361;01/03/2017;R$ 7,48;R$ 0,00;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;10890;01/03/2017;R$ 8,87;R$ 0,09;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28054;01/03/2017;R$ 14,50;R$ 0,07;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28060;01/03/2017;R$ 7,25;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28194;01/03/2017;R$ 5,40;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);15420;01/03/2017;R$ 4,03;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30068;01/03/2017;R$ 7,49;R$ 0,03;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);38897;01/03/2017;R$ 22,70;R$ 0,29;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27969;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);44335;01/03/2017;R$ 32,70;R$ 0,41;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27992;01/03/2017;R$ 3,47;R$ 0,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79929;01/03/2017;R$ 20,00;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28028;01/03/2017;R$ 7,50;R$ 0,03;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);38028;01/03/2017;R$ 17,76;R$ 0,22;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);31735;01/03/2017;R$ 151,20;R$ 1,93;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28094;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28109;01/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28066;01/03/2017;R$ 8,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28101;01/03/2017;R$ 11,00;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28112;01/03/2017;R$ 7,50;R$ 0,03;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);7723;01/03/2017;R$ 23,68;R$ 0,30;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);23002;01/03/2017;R$ 40,00;R$ 0,45;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45086;01/03/2017;R$ 3,94;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28064;01/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28048;01/03/2017;R$ 7,00;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28045;01/03/2017;R$ 3,00;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28000;01/03/2017;R$ 17,00;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27987;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28007;01/03/2017;R$ 3,12;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27982;01/03/2017;R$ 7,25;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27990;01/03/2017;R$ 5,25;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28085;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;58944;01/03/2017;R$ 44,07;R$ 0,00;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28080;01/03/2017;R$ 7,50;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28053;01/03/2017;R$ 15,50;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28055;01/03/2017;R$ 8,25;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28103;01/03/2017;R$ 17,50;R$ 0,09;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28100;01/03/2017;R$ 7,50;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28110;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28108;01/03/2017;R$ 16,00;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28095;01/03/2017;R$ 15,75;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);15447;01/03/2017;R$ 30,42;R$ 0,15;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30080;01/03/2017;R$ 16,93;R$ 0,08;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15907;01/03/2017;R$ 16,29;R$ 0,20;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;10843;01/03/2017;R$ 9,98;R$ 0,10;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28084;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28082;01/03/2017;R$ 16,50;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28075;01/03/2017;R$ 16,00;R$ 0,08;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13324;01/03/2017;R$ 6,90;R$ 0,00;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28006;01/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28009;01/03/2017;R$ 10,00;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28018;01/03/2017;R$ 11,75;R$ 0,06;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28070;01/03/2017;R$ 7,50;R$ 0,03;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15960;01/03/2017;R$ 5,18;R$ 0,06;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28073;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30870;01/03/2017;R$ 6,76;R$ 0,07;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);44263;01/03/2017;R$ 9,21;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);29696;01/03/2017;R$ 2,03;R$ 0,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79939;01/03/2017;R$ 4,50;R$ 0,00;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27979;01/03/2017;R$ 1,54;R$ 0,00;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);31679;01/03/2017;R$ 63,44;R$ 0,81;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);44360;01/03/2017;R$ 22,56;R$ 0,28;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27988;01/03/2017;R$ 16,00;R$ 0,08;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80033;02/03/2017;R$ 16,50;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47236;02/03/2017;R$ 4,62;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28129;02/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28130;02/03/2017;R$ 7,50;R$ 0,03;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42380;02/03/2017;R$ 7,30;R$ 0,08;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16017;02/03/2017;R$ 13,07;R$ 0,16;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80067;02/03/2017;R$ 17,00;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25144;02/03/2017;R$ 497,59;R$ 5,62;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28153;02/03/2017;R$ 8,25;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28152;02/03/2017;R$ 22,50;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28124;02/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28120;02/03/2017;R$ 8,00;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28182;02/03/2017;R$ 3,00;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28177;02/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28134;02/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16069;02/03/2017;R$ 31,63;R$ 0,40;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28172;02/03/2017;R$ 14,50;R$ 0,07;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28162;02/03/2017;R$ 5,25;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28149;02/03/2017;R$ 7,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28170;02/03/2017;R$ 5,00;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31676;02/03/2017;R$ 41,87;R$ 0,21;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16026;02/03/2017;R$ 2,00;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62343;02/03/2017;R$ 4,62;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);43871;02/03/2017;R$ 22,20;R$ 0,11;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);52011;02/03/2017;R$ 24,21;R$ 0,12;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);57399;02/03/2017;R$ 31,22;R$ 0,16;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28151;02/03/2017;R$ 5,00;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30294;02/03/2017;R$ 10,50;R$ 0,05;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15908;02/03/2017;R$ 5,93;R$ 0,07;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15966;02/03/2017;R$ 55,47;R$ 0,70;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28212;02/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28211;02/03/2017;R$ 1,91;R$ 0,00;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);51963;02/03/2017;R$ 4,47;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);24158;02/03/2017;R$ 310,37;R$ 1,60;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);35638;02/03/2017;R$ 169,03;R$ 1,91;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);32003;02/03/2017;R$ 17,38;R$ 0,19;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);31941;02/03/2017;R$ 259,71;R$ 2,93;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);24934;02/03/2017;R$ 15,40;R$ 0,17;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50134;02/03/2017;R$ 4,97;R$ 0,05;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);35661;02/03/2017;R$ 2,27;R$ 0,02;CALCULADO
78.143.435/0001-82;Cavalin Bora & Cia Ltda;484727;02/03/2017;R$ 1,17;R$ 0,00;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38670;02/03/2017;R$ 11,98;R$ 0,13;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);24948;02/03/2017;R$ 120,24;R$ 1,35;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);36208;02/03/2017;R$ 16,90;R$ 0,19;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42212;02/03/2017;R$ 34,72;R$ 0,39;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);14348;02/03/2017;R$ 14,97;R$ 0,16;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);21720;02/03/2017;R$ 2,08;R$ 0,02;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30607;02/03/2017;R$ 8,03;R$ 0,09;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);32041;02/03/2017;R$ 19,01;R$ 0,21;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);14311;02/03/2017;R$ 61,58;R$ 0,69;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);14341;02/03/2017;R$ 93,68;R$ 1,05;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80134;02/03/2017;R$ 17,00;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38663;02/03/2017;R$ 24,52;R$ 0,27;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);8659;02/03/2017;R$ 9,00;R$ 0,10;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);24954;02/03/2017;R$ 12,55;R$ 0,14;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45631;02/03/2017;R$ 43,42;R$ 0,49;CALCULADO
09.408.933/0001-97;Vivan Carnes - Almv Comercio de Carnes Ltda;3375;02/03/2017;R$ 29,30;R$ 0,00;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38648;02/03/2017;R$ 23,37;R$ 0,26;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50097;02/03/2017;R$ 8,38;R$ 0,09;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45644;02/03/2017;R$ 47,51;R$ 0,53;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50558;02/03/2017;R$ 5,10;R$ 0,05;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);35664;02/03/2017;R$ 2,54;R$ 0,02;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);35658;02/03/2017;R$ 60,37;R$ 0,68;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48351;02/03/2017;R$ 20,74;R$ 0,23;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30671;02/03/2017;R$ 28,45;R$ 0,32;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45628;02/03/2017;R$ 10,16;R$ 0,11;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50158;02/03/2017;R$ 1,81;R$ 0,02;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25261;02/03/2017;R$ 1,69;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30647;02/03/2017;R$ 57,19;R$ 0,64;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);33061;02/03/2017;R$ 34,09;R$ 0,38;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);14340;02/03/2017;R$ 37,31;R$ 0,42;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);21780;02/03/2017;R$ 72,50;R$ 0,81;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);44985;02/03/2017;R$ 18,60;R$ 0,21;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42404;02/03/2017;R$ 30,94;R$ 0,34;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);32048;02/03/2017;R$ 98,40;R$ 1,11;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16033;02/03/2017;R$ 25,87;R$ 0,33;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28174;02/03/2017;R$ 16,00;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28126;02/03/2017;R$ 7,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28154;02/03/2017;R$ 8,25;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31672;02/03/2017;R$ 7,38;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30955;02/03/2017;R$ 27,25;R$ 0,14;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62434;02/03/2017;R$ 5,83;R$ 0,03;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15957;02/03/2017;R$ 14,57;R$ 0,18;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);51952;02/03/2017;R$ 4,75;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31069;02/03/2017;R$ 5,30;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25994;02/03/2017;R$ 10,77;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25955;02/03/2017;R$ 14,48;R$ 0,07;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80107;02/03/2017;R$ 22,50;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28190;02/03/2017;R$ 8,25;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28203;02/03/2017;R$ 10,00;R$ 0,05;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);38930;02/03/2017;R$ 153,15;R$ 1,95;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);36713;02/03/2017;R$ 126,96;R$ 1,62;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28021;02/03/2017;R$ 8,45;R$ 0,04;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);39114;02/03/2017;R$ 17,33;R$ 0,22;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31749;02/03/2017;R$ 56,49;R$ 0,29;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30956;02/03/2017;R$ 19,01;R$ 0,09;CALCULADO
80.862.477/0003-87;GERALDO DIVONEI PEDROSO - MERCADO;10258;02/03/2017;R$ 33,39;R$ 0,00;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);38893;02/03/2017;R$ 30,17;R$ 0,38;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);38889;02/03/2017;R$ 12,56;R$ 0,16;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);36678;02/03/2017;R$ 85,97;R$ 1,09;CALCULADO
